Codigo_temporada	Codigo_competicion	Codigo_fase	Codigo_grupo	Jornada	Partido	Codigo_equipo1	Codigo_equipo2	Resultado1	Resultado2	Codigo_campo	Fecha	Hora	Programado	Estado	Nombre_temporada	Nombre_competicion	Nombre_fase	Nombre_grupo	Nombre_deporte	Nombre_categoria	Nombre_jornada	Equipo_local	Equipo_visitante	Campo	Sexo_grupo	Distrito	Observaciones	SISTEMA_COMPETICION	COORD_X_CAMPO	COORD_Y_CAMPO	Color_camiseta_1	Color_camiseta_2
2025	8949	9898	28158	12	2	181379	182064	0	2	1586	2026-03-07	18:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL VB INF FEM G3	VOLEIBOL	INFANTIL FEMENINO	12	CD CIUDAD DE LOS MUCHACHOS B	GSD LAS SUERTES C	Pista 2 Entrevías	F	Puente de Vallecas		LIGA	-3.673486	40.377917	AZUL	NARANJA
2025	8949	9898	28158	2	1	181161	182064	2	0	1642	2025-11-22	15:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL VB INF FEM G3	VOLEIBOL	INFANTIL FEMENINO	2	SANTISIMO SACRAMENTO	GSD LAS SUERTES C	Pista 3 Pabellón Palomeras	F	Puente de Vallecas		LIGA	-3.633941	40.382634	Blanco	NARANJA
2025	8949	9898	28158	10	3	183993	182064	0	2	1586	2026-02-21	16:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL VB INF FEM G3	VOLEIBOL	INFANTIL FEMENINO	10	VALEECAS I	GSD LAS SUERTES C	Pista 2 Entrevías	F	Puente de Vallecas		LIGA	-3.673486	40.377917	ROJO	NARANJA
2025	8949	9898	28158	4	3	182119	182064	2	0	1586	2025-12-13	18:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL VB INF FEM G3	VOLEIBOL	INFANTIL FEMENINO	4	c.v. getafe amarillo	GSD LAS SUERTES C	Pista 2 Entrevías	F	Puente de Vallecas		LIGA	-3.673486	40.377917	azul	NARANJA
2025	8949	9898	28158	8	1	181415	182064	2	0	1454	2026-01-31	15:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL VB INF FEM G3	VOLEIBOL	INFANTIL FEMENINO	8	JESUS Y MARIA. CDE EDUCACION Y DEPORTE	GSD LAS SUERTES C	Pabellón N1 Wilfred Agbonavbare VOLEIBOL	F	Puente de Vallecas		LIGA	-3.656474	40.372128	Roja	NARANJA
2025	8949	9898	28158	6	4	181109	182064	2	0	1586	2026-01-17	19:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL VB INF FEM G3	VOLEIBOL	INFANTIL FEMENINO	6	CD UNION VB VERDE	GSD LAS SUERTES C	Pista 2 Entrevías	F	Puente de Vallecas		LIGA	-3.673486	40.377917	VERDE	NARANJA
2025	8952	9910	28356	5	5	181275	182065	2	3	104082	2026-01-10	12:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN SAB MAÑ FS BEN MIX 2	FUTBOL SALA	BENJAMIN MIXTO	5	DEPORTIVO PASAMONTE	Juan de Valdés B	IDB MEDIO AMPOSTA FS EXT (C/ Alberique 30)	X	San Blas - Canillejas		LIGA	-3.618254	40.428769	AZUL ROYAL	BLANCA
2025	8952	9910	28356	11	1	181159	182065	2	4	104656	2026-03-12	18:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN SAB MAÑ FS BEN MIX 2	FUTBOL SALA	BENJAMIN MIXTO	11	CFS EUROSIRIS	Juan de Valdés B	CEIP CHILE	X	San Blas - Canillejas	No hubo arbitraje	LIGA	-3.602885	40.447026	AZUL	BLANCA
2025	8952	9910	28356	3	3	180903	182065	4	3	102487	2025-11-29	12:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN SAB MAÑ FS BEN MIX 2	FUTBOL SALA	BENJAMIN MIXTO	3	CEIP Marqués de Suanzes A	Juan de Valdés B	CEIP MARQUÉS DE SUANZES.:EXT:FS - SAN BLAS	X	San Blas - Canillejas		LIGA	-3.624501	40.443191	Azul	BLANCA
2025	8952	9910	28356	17	2	183131	182065	4	3	104271	2026-04-25	13:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN SAB MAÑ FS BEN MIX 2	FUTBOL SALA	BENJAMIN MIXTO	17	CDE FUTSAL SAN BLAS	Juan de Valdés B	IDB POLÍGONO LAS ROSAS EXT:FS:2 (C/ Helsinki,6)	X	San Blas - Canillejas		LIGA	-3.601653	40.427884	ROJA	BLANCA
2025	8952	9910	28356	9	4	182435	182065	1	7	104082	2026-02-17	17:45	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN SAB MAÑ FS BEN MIX 2	FUTBOL SALA	BENJAMIN MIXTO	9	ESCUELA DEPORTIVA ADAE SIMANCAS B	Juan de Valdés B	IDB MEDIO AMPOSTA FS EXT (C/ Alberique 30)	X	San Blas - Canillejas	Suspendido por lluvia 7/2/2026 (11hrs)	LIGA	-3.618254	40.428769	Naranja	BLANCA
2025	8952	9910	28356	15	5	182349	182065	5	10	102479	2026-04-09	18:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN SAB MAÑ FS BEN MIX 2	FUTBOL SALA	BENJAMIN MIXTO	15	CD MARIO REYES LA PRESENTACIÓN B	Juan de Valdés B	CPR JUAN DE VALDES.:EXT:FS - SAN BLAS	X	San Blas - Canillejas	No acude el árbitro el día 9/4Hola Yolanda, comen	LIGA	-3.610321	40.426409	CELESTE	BLANCA
2025	8952	9910	28356	13	3	181894	182065	6	2	103247	2026-03-14	12:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN SAB MAÑ FS BEN MIX 2	FUTBOL SALA	BENJAMIN MIXTO	13	CDE LAS MINAS - LARRA B	Juan de Valdés B	OID PARROQUIA NUESTRA SEÑORA DEL RECUERDO FS EXT	X	San Blas - Canillejas		LIGA	-3.615003	40.422380	AZUL	BLANCA
2025	8952	9910	28356	1	1	181719	182065	9	1	102459	2025-11-27	19:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAN SAB MAÑ FS BEN MIX 2	FUTBOL SALA	BENJAMIN MIXTO	1	ALVARO BAZAN NARANJA - ASTON FS	Juan de Valdés B	CEIP ALVARO BAZÁN:EXT:FS - SAN BLAS	X	San Blas - Canillejas		LIGA	-3.606644	40.421751	NARANJA	BLANCA
2025	8947	9890	27952	2	4	182379	182066	21	12	60017	2025-11-22	12:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT BC CAD FEM	BALONCESTO	CADETE FEMENINO	2	Fundación Balia	AMIDECU CAD FEM	Pab P2 Las Cruces	F	Latina		LIGA	-3.756522	40.378835	Negra 	AZUL
2025	8947	9890	27952	9	2	182255	182066	40	11	60017	2026-02-07	11:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT BC CAD FEM	BALONCESTO	CADETE FEMENINO	9	BJC	AMIDECU CAD FEM	Pab P2 Las Cruces	F	Latina		LIGA	-3.756522	40.378835	Azul	AZUL
2025	8947	9890	27952	6	1	180827	182066	23	38	60017	2026-01-17	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT BC CAD FEM	BALONCESTO	CADETE FEMENINO	6	REVOLUTION	AMIDECU CAD FEM	Pab P2 Las Cruces	F	Latina		LIGA	-3.756522	40.378835	Negro	AZUL
2025	8947	9890	27952	4	5	183083	182066	28	26	60017	2025-12-13	13:40	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT BC CAD FEM	BALONCESTO	CADETE FEMENINO	4	DOLORES DRAGONS	AMIDECU CAD FEM	Pab P2 Las Cruces	F	Latina		LIGA	-3.756522	40.378835	NEGRA	AZUL
2025	8944	9878	27665	13	3	182701	182067	0	0	0	2026-03-14	 	0	R	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU SABDOM MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	13	Runnymede	Becquer DO		X	Ciudad Lineal		LIGA	.000000	.000000	AZUL	NEGRO
2025	8944	9878	27665	2	4	182275	182067	50	0	102033	2025-11-22	10:15	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU SABDOM MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	2	Arturo Soria	Becquer DO	CPR Arturo Soria:PAB:BC:1 - CIUDAD LINEAL	X	Ciudad Lineal		LIGA	.000000	.000000	VERDE	NEGRO
2025	8949	9898	28133	9	1	183161	182072	5	4	217	2026-02-07	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	9	CDE LAS ROJAS - Valdecas	CD MARIO REYES LA PRESENTACIÓN	Fútbol sala exterior Entrevías	M	Puente de Vallecas		LIGA	-3.673486	40.377917	Rojo	CELESTE
2025	8949	9898	28133	3	2	183068	182072	0	14	217	2025-11-29	10:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	3	CDE PARQUE ROMA	CD MARIO REYES LA PRESENTACIÓN	Fútbol sala exterior Entrevías	M	Puente de Vallecas		LIGA	-3.673486	40.377917	ROSA	CELESTE
2025	8949	9898	28133	11	3	183043	182072	3	1	217	2026-02-28	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	11	DEPORTIVO MADRID FUTSAL	CD MARIO REYES LA PRESENTACIÓN	Fútbol sala exterior Entrevías	M	Puente de Vallecas		LIGA	-3.673486	40.377917	BLANCA	CELESTE
2025	8949	9898	28133	7	1	183088	182072	1	5	217	2026-01-24	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	7	virgen del cerro cadete A	CD MARIO REYES LA PRESENTACIÓN	Fútbol sala exterior Entrevías	M	Puente de Vallecas		LIGA	-3.673486	40.377917	granate	CELESTE
2025	8949	9898	28133	5	3	183258	182072	2	1	217	2026-01-10	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	5	JUVENTUD VALLEKAS	CD MARIO REYES LA PRESENTACIÓN	Fútbol sala exterior Entrevías	M	Puente de Vallecas		LIGA	-3.673486	40.377917	AZUL	CELESTE
2025	8947	9890	27954	14	2	182008	182077	38	22	60017	2026-03-21	11:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT BC CAD MAS G2	BALONCESTO	CADETE MASCULINO	14	Fundación Balia	Revolution Aluche	Pab P2 Las Cruces	M	Latina		LIGA	-3.756522	40.378835	Negra	Negro
2025	8947	9890	27954	12	3	181915	182077	70	22	102933	2026-03-07	10:50	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT BC CAD MAS G2	BALONCESTO	CADETE MASCULINO	12	LA DEHESA	Revolution Aluche	CDSCM LA DEHESA (Av Los Arqueros, 2) PAB 2: LATINA	M	Latina		LIGA	.000000	.000000	AZUL	Negro
2025	8947	9890	27954	1	1	181765	182077	44	32	1461	2025-11-15	12:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT BC CAD MAS G2	BALONCESTO	CADETE MASCULINO	1	AMIDECU CAD MASC	Revolution Aluche	Sector 1 Gallur	M	Latina		LIGA	-3.737189	40.398655	AZUL	Negro
2025	8947	9890	27954	10	1	181736	182077	47	23	60018	2026-02-21	10:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT BC CAD MAS G2	BALONCESTO	CADETE MASCULINO	10	BJC C	Revolution Aluche	Pab P3 Las Cruces	M	Latina		LIGA	-3.756522	40.378835	Azul	Negro
2025	8947	9890	29868	6	3	182129	182078	0	0	1475	2026-02-14	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT FS PBJ SAB G-2	FUTBOL SALA	PREBENJAMIN MIXTO	6	SJGARCIA	SANTA GEMA B	Fútbol sala Exterior Gallur	X	Latina		LIGA	-3.737189	40.398655	AZUL	VERDE
2025	8947	9890	29868	1	5	182212	182078	0	0	1475	2025-12-06	13:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT FS PBJ SAB G-2	FUTBOL SALA	PREBENJAMIN MIXTO	1	Cuatro Vientos F.C	SANTA GEMA B	Fútbol sala Exterior Gallur	X	Latina		LIGA	-3.737189	40.398655	Celeste	VERDE
2025	8947	9890	29868	2	2	181835	182078	0	0	1475	2025-11-22	10:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT FS PBJ SAB G-2	FUTBOL SALA	PREBENJAMIN MIXTO	2	ÁBACO B	SANTA GEMA B	Fútbol sala Exterior Gallur	X	Latina		LIGA	-3.737189	40.398655	ROJA	VERDE
2025	8947	9890	29868	16	3	183356	182078	0	0	1475	2026-04-18	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT FS PBJ SAB G-2	FUTBOL SALA	PREBENJAMIN MIXTO	16	CEIP Lope de Vega	SANTA GEMA B	Fútbol sala Exterior Gallur	X	Latina		LIGA	-3.737189	40.398655	Morada	VERDE
2025	8947	9890	29868	4	2	183541	182078	0	0	1475	2025-12-13	10:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT FS PBJ SAB G-2	FUTBOL SALA	PREBENJAMIN MIXTO	4	INSTITUCION LA SALLE B	SANTA GEMA B	Fútbol sala Exterior Gallur	X	Latina		LIGA	-3.737189	40.398655	AMARILLA	VERDE
2025	8947	9890	29868	14	1	183102	182078	0	0	1475	2026-03-21	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT FS PBJ SAB G-2	FUTBOL SALA	PREBENJAMIN MIXTO	14	CASVI BOADILLA B	SANTA GEMA B	Fútbol sala Exterior Gallur	X	Latina		LIGA	-3.737189	40.398655	Blanca	VERDE
2025	8947	9890	29868	8	4	182992	182078	0	0	1475	2026-01-31	12:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM LAT FS PBJ SAB G-2	FUTBOL SALA	PREBENJAMIN MIXTO	8	CDE PINAR DE CARABANCHEL	SANTA GEMA B	Fútbol sala Exterior Gallur	X	Latina		LIGA	-3.737189	40.398655	NARANJA	VERDE
2025	8949	9898	28137	12	4	182103	182080	19	44	1641	2026-03-07	12:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	12	Palomeras Bajas 4º	CEIP Palomeras Bajas 3º EMPD	Pista 2 Pabellón Palomeras	X	Puente de Vallecas		LIGA	-3.633941	40.382634	Rojo	Roja
2025	8949	9898	28137	8	1	181889	182080	10	22	1641	2026-01-31	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	8	CD CIUDAD DE LOS MUCHACHOS 	CEIP Palomeras Bajas 3º EMPD	Pista 2 Pabellón Palomeras	X	Puente de Vallecas		LIGA	-3.633941	40.382634	AZUL	Roja
2025	8949	9898	28137	4	3	180774	182080	32	17	1641	2025-12-13	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	4	VALLEKAS BASKET	CEIP Palomeras Bajas 3º EMPD	Pista 2 Pabellón Palomeras	X	Puente de Vallecas		LIGA	-3.633941	40.382634	NARANJA	Roja
2025	8949	9898	28137	6	4	183230	182080	8	21	1641	2026-01-17	12:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	6	A.D. NUEVA CASTILLA "B"	CEIP Palomeras Bajas 3º EMPD	Pista 2 Pabellón Palomeras	X	Puente de Vallecas		LIGA	-3.633941	40.382634	AMARILLA	Roja
2025	8949	9898	28137	10	1	183833	182080	6	32	1641	2026-02-21	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	10	ENSANCHE VALLECAS C	CEIP Palomeras Bajas 3º EMPD	Pista 2 Pabellón Palomeras	X	Puente de Vallecas		LIGA	-3.633941	40.382634	NEGRO	Roja
2025	8949	9898	28137	16	2	183832	182080	28	23	1641	2026-05-02	10:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	16	A.R.SAHAGÚN ENSANCHE VK B	CEIP Palomeras Bajas 3º EMPD	Pista 2 Pabellón Palomeras	X	Puente de Vallecas		LIGA	-3.633941	40.382634	NEGRO	Roja
2025	8949	9898	28137	14	3	183229	182080	39	23	1641	2026-03-21	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL MBC BEN MIX	MINIBALONCESTO	BENJAMIN MIXTO	14	A.D. NUEVA CASTILLA "A"	CEIP Palomeras Bajas 3º EMPD	Pista 2 Pabellón Palomeras	X	Puente de Vallecas		LIGA	-3.633941	40.382634	AMARILLA	Roja
2025	8938	9854	27256	18	4	181806	182082	0	6	101745	2026-05-09	10:00	1	N	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM ARG FS BEN MXT GRUPO 1	FUTBOL SALA	BENJAMIN MIXTO	18	Nª SRA. DELICIAS	AFA JOAQUIN COSTA B	IDB PUERTO DE BÉJAR FS - ARGANZUELA	X	Arganzuela		LIGA	-3.687007	40.388276	AZUL	ROJA
2025	8944	9878	27657	4	4	181108	182085	7	0	157	2025-12-13	19:15	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU SABDOM FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	4	Olivo FC	IES Avenida de los Toreros	CDM Concepción Pista pol. 1	M	Ciudad Lineal		LIGA	-3.649277	40.437162	VERDE FLUORESCENTE	VERDE
2025	8944	9878	27657	12	1	181053	182085	6	0	157	2026-03-07	12:00	1	N	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU SABDOM FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	12	Napolitanos FC	IES Avenida de los Toreros	CDM Concepción Pista pol. 1	M	Ciudad Lineal		LIGA	-3.649277	40.437162	AZUL	VERDE
2025	8944	9878	27657	6	1	183002	182085	6	0	0	2026-03-18	 	0	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU SABDOM FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	6	Athletic Futsal	IES Avenida de los Toreros		M	Ciudad Lineal		LIGA	.000000	.000000	ROJA	VERDE
2025	8944	9878	27657	3	4	182838	182085	9	1	157	2025-11-29	19:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU SABDOM FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	3	Esc. Dep. ADAE Simancas 'B'	IES Avenida de los Toreros	CDM Concepción Pista pol. 1	M	Ciudad Lineal		LIGA	-3.649277	40.437162	Naranja	VERDE
2025	8944	9878	27657	1	3	182828	182085	2	1	155	2026-02-14	13:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU SABDOM FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	1	Colegio Mirasierra	IES Avenida de los Toreros	CDM Concepción Pabellón cubierto	M	Ciudad Lineal		LIGA	-3.649277	40.437162	NEGRO	VERDE
2025	8944	9878	27657	9	2	182817	182085	0	0	0	2026-04-11	 	0	R	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CIU SABDOM FS CAD MAS	FUTBOL SALA	CADETE MASCULINO	9	Esc. Dep. ADAE Simancas 'A'	IES Avenida de los Toreros		M	Ciudad Lineal		LIGA	.000000	.000000	Naranja	VERDE
2025	8938	9854	27257	3	3	182768	182087	0	8	101745	2025-11-29	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM ARG FS ALE MXT GRUPO 1	FUTBOL SALA	ALEVIN MIXTO	3	LA SALLE LA PALOMA A	Bazán C.F.	IDB PUERTO DE BÉJAR FS - ARGANZUELA	X	Arganzuela		LIGA	-3.687007	40.388276	AZUL	azul
2025	8940	9862	27382	13	2	182041	182090	1	6	268	2026-04-11	10:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ FS BEN MIX	FUTBOL SALA	BENJAMIN MIXTO	13	NAZARET-OPORTO A	Santa María de los Apóstoles	P.Polideportiva 2 Blanca Fernández Ochoa	X	Carabanchel		LIGA	-3.747258	40.382126	AZUL	ROJO
2025	8940	9862	27382	11	3	181764	182090	4	5	101785	2026-03-14	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ FS BEN MIX	FUTBOL SALA	BENJAMIN MIXTO	11	MAESTRO PADILLA	Santa María de los Apóstoles	CCN COLEGIO STA Mª APOST:P.EXT.F.SA - CARABANCHEL	X	Carabanchel		LIGA	.000000	.000000	NARANJA	ROJO
2025	8940	9862	27382	16	5	181515	182090	0	10	101785	2026-05-09	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ FS BEN MIX	FUTBOL SALA	BENJAMIN MIXTO	16	Santa María del Bosque	Santa María de los Apóstoles	CCN COLEGIO STA Mª APOST:P.EXT.F.SA - CARABANCHEL	X	Carabanchel		LIGA	.000000	.000000	Naranja	ROJO
2025	8940	9862	27382	1	3	183219	182090	0	18	266	2025-12-06	13:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ FS BEN MIX	FUTBOL SALA	BENJAMIN MIXTO	1	KOBE	Santa María de los Apóstoles	Pabellón cubierto Blanca Fernández Ochoa	X	Carabanchel		LIGA	-3.747258	40.382126	Negro 	ROJO
2025	8940	9862	27382	3	4	183192	182090	0	11	101785	2025-11-29	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ FS BEN MIX	FUTBOL SALA	BENJAMIN MIXTO	3	MAKO- Santa Rita FUTSAL	Santa María de los Apóstoles	CCN COLEGIO STA Mª APOST:P.EXT.F.SA - CARABANCHEL	X	Carabanchel		LIGA	.000000	.000000	AMARILLA	ROJO
2025	8940	9862	27382	18	4	183118	182090	6	6	1487	2026-05-30	12:00	1	N	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ FS BEN MIX	FUTBOL SALA	BENJAMIN MIXTO	18	COLEGIO LA MILAGROSA	Santa María de los Apóstoles	Fútbol sala exteriores Los Caprichos	X	Carabanchel		LIGA	-3.728540	40.406016	ROJO	ROJO
2025	8940	9862	27382	6	1	183075	182090	4	5	101782	2026-01-17	12:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ FS BEN MIX	FUTBOL SALA	BENJAMIN MIXTO	6	SPORTING ÁRTICA	Santa María de los Apóstoles	CCN  COLEGIO ARTICA:PAB.FS - CARABANCHEL	X	Carabanchel		LIGA	.000000	.000000	AZUL	ROJO
2025	8940	9862	27382	8	2	182326	182090	2	5	101785	2026-02-07	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CAR SAB MAÑ FS BEN MIX	FUTBOL SALA	BENJAMIN MIXTO	8	CASCO ANTIGUO CARABANCHEL	Santa María de los Apóstoles	CCN COLEGIO STA Mª APOST:P.EXT.F.SA - CARABANCHEL	X	Carabanchel		LIGA	.000000	.000000	AZUL	ROJO
2025	8945	9882	27737	10	3	184122	182095	23	57	102102	2026-02-21	10:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM FUE BC JUV FEM	BALONCESTO	JUVENIL FEMENINO	10	MONTEALTO	ESTUDIANTES INTERNATIONAL SCHOOL	CPR MONTEALTO - FUENCARRAL	F	Fuencarral - El Pardo		LIGA	-3.714860	40.487790	AZUL	BLANCA
2025	8945	9882	27737	6	4	183643	182095	25	26	1382	2026-01-17	16:15	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM FUE BC JUV FEM	BALONCESTO	JUVENIL FEMENINO	6	Liga Dominicana	ESTUDIANTES INTERNATIONAL SCHOOL	Pab P1 (BC/VB) : La Masó	F	Fuencarral - El Pardo		LIGA	-3.714773	40.483788	Rosa	BLANCA
2025	8945	9882	27737	8	1	183627	182095	56	10	1771	2026-01-31	14:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM FUE BC JUV FEM	BALONCESTO	JUVENIL FEMENINO	8	Bernadette	ESTUDIANTES INTERNATIONAL SCHOOL	Pab P3 (BC-Hockey) : La Masó	F	Fuencarral - El Pardo		LIGA	-3.714773	40.483788	Naranja 	BLANCA
